n_measure,min_flux,max_flux,mean_flux,med_flux,std_flux,skew_flux,min_flux_err,max_flux_err,mean_flux_err,med_flux_err,std_flux_err,skew_flux_err,sum_flux_err_ratio,skew_flux_err_ratio,sum_flux_err2,skew_flux_err2,mean_interval,max_interval,hostgal_specz,hostgal_photoz,hostgal_photoz_err,ra,decl,gal_l,gal_b,ddf,distmod,mwebv,target,fou1_0,fou2_0,kur_0,skew_0,fou1_1,fou2_1,kur_1,skew_1,fou1_2,fou2_2,kur_2,skew_2,fou1_3,fou2_3,kur_3,skew_3,fou1_4,fou2_4,kur_4,skew_4,fou1_5,fou2_5,kur_5,skew_5
351,-38.33680725097656,775.9019775390625,35.796104431152344,0.253371000289917,102.84591674804688,3.466693878173828,0.5696330070495605,56.01547622680664,2.641191244125366,1.9204390048980713,3.546689510345459,10.62501049041748,4811.263671875,2.7619125843048096,63387.16015625,-14.534788131713867,2.4391600000000158,226.30589999999938,0.11969999969005585,0.13220000267028809,0.335099995136261,358.6480712890625,-46.37508010864258,329.462646484375,-67.71601104736328,1.0,38.967899322509766,0.008999999612569809,True,-400.0234954762186,-327.2287846892508,26.001192328090312,5.118300437927246,3.9305839763717714,54.784509204358415,9.033596416896517,3.1049001216888428,-135.96779883840367,-49.56698123119944,3.378873788822406,2.248845338821411,-184.12540404880951,-64.08657773476928,2.6012627001151465,2.1122007369995117,-173.959814004653,-60.18625376219782,2.4900009748703003,2.0921928882598877,-221.81811097742062,-48.36288783985536,2.3170620526636583,2.034778356552124
255,-11.631914138793945,112.36295318603516,10.389585494995117,1.518818974494934,20.586851119995117,2.564429759979248,0.7087159752845764,62.23418426513672,2.919527053833008,2.0508370399475098,4.165622234344482,11.494771003723145,1192.080078125,2.7102158069610596,176273.25,15.723484992980957,3.3647866141732017,247.32649999999558,0.23330000042915344,0.22050000727176666,0.96670001745224,151.69921875,3.583322048187256,236.53321838378906,44.20564651489258,1.0,40.19390106201172,0.01600000075995922,False,-3.5104308823990626,1.9658620171331898,2.8745181097292827,1.1702027320861816,45.46084119727171,-67.3120267182343,0.721719697601729,1.3181625604629517,117.81825711213968,-151.57518652656026,1.4280167943160036,1.5567078590393066,124.69761598574719,-187.54268445988632,3.051089755382007,1.955689787864685,85.81453306748223,-154.2974087625627,4.025996996797899,2.103794813156128,128.0771189658992,-224.1891646993016,4.259536176192744,2.057940721511841
352,-18.84969711303711,121.37018585205078,8.988211631774902,0.1396310031414032,25.859769821166992,2.7537293434143066,0.6692039966583252,11.308186531066895,2.727752923965454,2.1958844661712646,1.9237090349197388,1.7921960353851318,1553.81689453125,3.840874195098877,34938.43359375,6.797671794891357,2.489431054131056,231.3489999999947,0.5918999910354614,0.5995000004768372,0.01269999984651804,349.6153869628906,-63.63600540161133,318.92724609375,-50.50654220581055,1.0,42.73699951171875,0.017999999225139618,False,17.05505586949664,1.169344203488649,3.508805152988578,2.1479129791259766,-25.627050633348258,-2.0782577542581984,8.34240043757095,3.017794609069824,-41.44095484063929,-45.03013900258151,4.980921461132663,2.5495340824127197,-54.63643721229753,-26.77976954154854,4.0193367125428905,2.359048843383789,-46.87090401959468,-26.322151243721642,3.2556282707506394,2.209672212600708,119.26600181002398,-15.832838190577666,2.3782708516730384,1.9096057415008545
330,-9.778986930847168,307.73638916015625,16.183765411376953,1.3753979206085205,41.07107162475586,3.9853689670562744,0.6968839764595032,11.298397064208984,2.5015265941619873,2.028057098388672,1.716460943222046,1.8073571920394897,2515.222900390625,4.273265361785889,55730.2265625,6.136562824249268,2.5952750759878294,238.23109999999724,0.3052999973297119,0.28700000047683716,0.007600000128149986,35.33203125,-5.979156970977783,172.28672790527344,-59.93174362182617,1.0,40.84450149536133,0.02199999988079071,False,-11.665444522279367,15.954906639485289,6.099225213004406,2.759235382080078,-80.40049487496076,148.1335832404457,33.2628480543504,5.633642673492432,-95.87168452171116,210.8376064581987,23.00616782435778,4.599607944488525,-115.09275232368744,235.72171333302313,10.568658512419537,3.1009395122528076,-109.32210287183592,254.82863057785232,6.717978157767314,2.5773277282714844,-33.13172154060789,130.9518683188993,2.4473428266252526,1.859500527381897
352,-14.685518264770508,727.8704223632812,60.167030334472656,2.594809055328369,130.4900665283203,2.8173727989196777,0.6659820079803467,11.405471801757812,2.805086374282837,2.2747998237609863,1.9559924602508545,1.7320829629898071,6691.1826171875,2.2907185554504395,496152.84375,6.2890238761901855,2.489431054131056,231.3489999999947,0.1315000057220459,0.24869999289512634,0.8604000210762024,347.8618469238281,-61.9438362121582,321.51910400390625,-51.424049377441406,1.0,40.489601135253906,0.017000000923871994,True,-0.7123187301318109,23.608835599782935,13.731356375726332,3.81025767326355,-94.20678271612387,-30.47660190102673,0.6828957621656291,1.6028940677642822,-191.5249168909977,-159.97131479996656,0.7987864188772074,1.6436151266098022,-300.97807826649296,-417.53475298011426,1.3938962920677538,1.7600897550582886,-501.1032438585302,-722.6373502277047,1.698793401322007,1.7552181482315063,-94.12871695882677,-238.71101634805473,1.22253041502214,1.4893397092819214
330,-14.073538780212402,212.75892639160156,13.399378776550293,0.6183304786682129,38.200439453125,3.4592015743255615,0.690185010433197,11.281107902526855,2.47240948677063,1.9873809814453125,1.7153903245925903,1.8152354955673218,1921.634765625,3.972081422805786,59898.19921875,10.17977237701416,2.5952750759878294,238.23109999999724,0.32010000944137573,0.2685000002384186,0.5210999846458435,33.22265625,-4.780191898345947,167.51565551757812,-60.396583557128906,1.0,40.679298400878906,0.017999999225139618,False,-34.52795529076716,-14.04116668174094,8.026037882900443,2.478612184524536,-279.2320622251199,-290.744893831063,13.280935492089032,3.753993034362793,-337.76901095634844,-341.95710358713046,8.666482241602921,3.129478931427002,-355.1972282728021,-382.46037064842096,5.452268828341316,2.5614542961120605,-360.3479220083739,-343.7566327619406,5.329856479967885,2.5149145126342773,-220.83106721871675,-250.76546875613,3.009590921113828,2.0245566368103027
352,-10.923089027404785,29.839216232299805,1.9227527379989624,0.6736780405044556,5.129098892211914,2.192324638366699,0.6761659979820251,11.359607696533203,2.7334580421447754,2.2045106887817383,1.9310886859893799,1.79024338722229,296.42669677734375,2.247835397720337,13763.2802734375,9.322447776794434,2.489431054131056,231.3489999999947,0.3862999975681305,0.3982999920845032,0.013199999928474426,348.59588623046875,-63.0726203918457,320.0232849121094,-50.71305847167969,1.0,41.673500061035156,0.020999999716877937,False,8.465481034512123,-7.445607998341894,-0.005505725476198986,0.21694201231002808,-6.165855880501227,25.680023737176164,3.8304395896750414,0.7673709988594055,-18.55279728420665,-3.4623230377637846,2.072387878242308,1.423862099647522,-13.319782852060348,-18.21224267094243,5.1807672947443955,2.039907693862915,25.1124507333879,-17.136142113675877,4.377661680638744,1.9409552812576294,-7.0463949624801705,28.01659708159438,1.5004927682944196,1.0395963191986084
330,-9.77977466583252,69.70768737792969,3.0339341163635254,0.2654150128364563,11.431504249572754,3.9604499340057373,0.7033249735832214,11.27663803100586,2.4701013565063477,1.9832360744476318,1.718685507774353,1.8204066753387451,599.8296508789062,5.769150257110596,12170.587890625,5.679001808166504,2.5952750759878294,238.23109999999724,0.5680000185966492,0.5666999816894531,0.01810000091791153,34.27734375,-5.679190158843994,170.31492614746094,-60.41032028198242,1.0,42.58879852294922,0.019999999552965164,False,0.39449479359846235,7.927424848833611,0.08783997545015021,-0.043534375727176666,4.881647727249667,-18.660413500227584,10.595894967798028,3.3531126976013184,30.44595632774437,-37.77297537943664,10.396550222863711,3.3977293968200684,33.36092206338922,-40.536959604156934,10.457615323212352,3.4092354774475098,35.071296239903006,-35.94661149600628,10.158693541555367,3.2875897884368896,34.75463078580587,-45.75819544275473,6.889534085336274,2.468691825866699
350,-12.364611625671387,2576.682373046875,244.07080078125,0.655507504940033,574.2453002929688,2.3383283615112305,0.4656449854373932,12.669022560119629,3.1104624271392822,2.042263984680176,2.6220622062683105,1.5346944332122803,11774.7685546875,1.745927095413208,6398644.5,3.888519525527954,2.4321484240687608,254.17559999999503,0.08259999752044678,0.08500000089406967,0.007300000172108412,52.20703125,-28.291549682617188,224.20852661132812,-55.30015563964844,1.0,37.94139862060547,0.007000000216066837,True,659.165731342242,-525.1362808153226,5.506783896481947,2.6550986766815186,-2068.9724901044683,1284.182540240967,4.242416579768309,2.318990468978882,-2117.3382678907005,1552.9457220671186,2.462942253473348,1.9713473320007324,-2526.491661474965,1979.2027056989214,2.4852236129928436,1.9962098598480225,-2638.4110527023913,2285.1207780928476,2.6574322987456522,2.024021863937378,-1694.3499532833832,1341.6425518619437,1.476875427359885,1.791508436203003
352,-15.324848175048828,177.2724151611328,9.916080474853516,1.073350429534912,27.260623931884766,3.6592087745666504,0.6659799814224243,11.294252395629883,2.717226266860962,2.202805995941162,1.9225212335586548,1.8002043962478638,1567.40673828125,5.067174911499023,58689.9609375,11.12377643585205,2.489431054131056,231.3489999999947,0.42989999055862427,0.4244999885559082,0.02879999950528145,347.8618469238281,-61.9438362121582,321.51910400390625,-51.424049377441406,1.0,41.837100982666016,0.017000000923871994,False,1.9429580625537346,2.4146324409192124,-0.29192467006133027,-0.24482348561286926,113.23626427150295,-117.45340894379947,18.20802081797363,4.321703910827637,149.2459920236153,-145.6801876531293,11.610534391008784,3.503997325897217,53.589845473853,-62.457898102491086,6.481290745677354,2.7234420776367188,39.27577523087518,-37.12472506468731,5.56491477826787,2.522496223449707,-15.436669078886244,-39.78090609857505,5.067511674127708,2.2040927410125732
352,-12.682580947875977,14.836451530456543,1.0023897886276245,0.651142954826355,3.677527666091919,0.35517093539237976,0.6695730090141296,11.307061195373535,2.71588397026062,2.1936073303222656,1.9262523651123047,1.7929964065551758,178.15438842773438,1.6561187505722046,5408.37158203125,0.16247329115867615,2.489431054131056,231.3489999999947,0.262800008058548,0.1876000016927719,0.02160000056028366,347.013427734375,-62.508567810058594,321.4720458984375,-50.735328674316406,1.0,39.80110168457031,0.017999999225139618,False,-5.697295994678791,-2.6658661969734445,0.7755607550143417,-0.8238607048988342,-13.541306103640823,10.591058897107889,1.6616360330124467,-0.17411623895168304,5.750842186545307,5.698722710871345,1.4720049839678557,1.068583607673645,15.38263157004674,-7.795414666010702,1.8205156003070284,1.0813184976577759,-15.879007019094354,1.3154782626642172,2.8153825934276693,1.1629343032836914,76.40185380533428,-13.648840661548673,0.06619474798735858,-0.44712740182876587
351,-15.272167205810547,23.977371215820312,0.5068629384040833,0.21356099843978882,3.973092794418335,1.9675896167755127,0.5754320025444031,56.15335464477539,2.5665652751922607,1.8228349685668945,3.5540151596069336,10.694743156433105,92.52872467041016,4.038180351257324,51198.7890625,18.506563186645508,2.4391600000000158,226.30589999999938,0.37790000438690186,0.48080000281333923,0.296999990940094,1.6945610046386719,-45.191612243652344,326.278564453125,-69.8582534790039,1.0,42.15919876098633,0.010999999940395355,False,-26.85199828852877,-12.86140493186672,7.839417042848492,2.709390640258789,-5.937262688798094,0.8288795449950338,2.9725684331500064,-0.5656193494796753,4.204319258403884,1.371417150278378,1.4556966415445132,-0.2227095365524292,6.389658898867364,23.80492844752779,2.915158642639132,0.003924266900867224,7.7153250272388245,-9.153864774522576,0.8083133246297534,-0.03889446333050728,7.355587964406666,-12.56358502389047,0.41694963499746285,0.5784925222396851
352,-23.205642700195312,38.01423645019531,0.7076189517974854,0.16294899582862854,5.169989109039307,3.411806583404541,0.6761090159416199,11.34133529663086,2.731130838394165,2.203007459640503,1.9299813508987427,1.7901363372802734,151.2219696044922,8.747098922729492,1019.246826171875,-7.801055908203125,2.489431054131056,231.3489999999947,0.6276000142097473,0.6136000156402588,0.012900000438094139,349.9662170410156,-62.696659088134766,319.5429992675781,-51.376556396484375,1.0,42.798301696777344,0.020999999716877937,False,-1.5557188835296873,1.596490688467617,0.23402580119892136,0.0035185792949050665,4.190387810179412,3.298920779931482,8.670990322684544,1.4182239770889282,-11.779794570692987,4.224706629477925,43.19333606755169,6.398906707763672,-22.868189844485585,27.753990464952285,35.071327467013134,5.511839389801025,-21.327174378065433,6.3952826739375155,30.060095508702467,5.071004867553711,62.48602656465025,48.50166563031872,3.4397027338205994,0.6756700277328491
350,-17.026451110839844,692.5034790039062,40.5847282409668,0.9161375164985657,115.93991088867188,3.323314666748047,0.46769699454307556,9.092049598693848,2.3163132667541504,1.860617995262146,1.554678201675415,1.5271015167236328,5181.41455078125,2.9148459434509277,171922.578125,4.163794040679932,2.4321484240687608,254.17559999999503,0.21379999816417694,0.11110000312328339,0.06260000169277191,51.85546875,-27.953187942504883,223.54360961914062,-55.56147003173828,1.0,38.55910110473633,0.00800000037997961,False,-343.7116646003744,-378.0866437063165,7.657335004976622,3.0600459575653076,841.3672615018139,833.2140307489705,14.206436978337265,3.7903153896331787,1006.4678048691485,961.7896747370578,7.373124517989893,2.8553342819213867,1002.7588212786011,917.8631804344891,5.331592957123068,2.523068428039551,617.5620616981086,522.1707862698146,4.500261122046399,2.386415481567383,381.6920243341648,342.44720111931804,2.5778126885183514,2.0835940837860107
330,-10.300053596496582,124.75901794433594,3.94783091545105,0.4144520163536072,15.764572143554688,5.424926280975342,0.6888269782066345,11.240774154663086,2.4539101123809814,1.964303970336914,1.7167696952819824,1.818806529045105,580.7703857421875,4.484231472015381,17231.021484375,8.1869478225708,2.5952750759878294,238.23109999999724,0.16329999268054962,0.07190000265836716,0.03889999911189079,32.87109375,-4.780191898345947,166.95948791503906,-60.61513137817383,1.0,37.55799865722656,0.017000000923871994,True,-3.7974923169728134,10.180434587763362,0.18001599337896135,-0.20357081294059753,14.93208417075609,4.4247869573342316,5.574956238098704,1.9394140243530273,38.99103171659766,-28.8054371761223,10.597908964324152,3.32413911819458,46.238726890976025,-44.42248106750989,12.061237777951497,3.519632339477539,64.93622037879668,-85.78769081460631,12.599508865187012,3.615898370742798,74.12659390540958,-129.74192712259602,13.87920403086137,3.7608039379119873
350,-11.767984390258789,48.516136169433594,2.566962957382202,0.5985724925994873,8.149918556213379,3.3540384769439697,0.469310998916626,9.099105834960938,2.2143516540527344,1.7733144760131836,1.5388699769973755,1.6837773323059082,382.87408447265625,4.340228080749512,12895.732421875,5.950189590454102,2.4321484240687608,254.17559999999503,0.6830000281333923,0.6725000143051147,0.008899999782443047,54.66796875,-27.615882873535156,223.61077880859375,-53.050838470458984,1.0,43.040401458740234,0.008999999612569809,False,-36.46882675305734,7.57627239635671,-0.2773401335502057,-0.18136730790138245,-7.512561025634658,-9.133255797777814,2.853454375072335,1.0327008962631226,-24.061124464154258,-12.519219024312003,13.762374293081233,3.7296478748321533,-35.59743328598816,-3.8873504676428317,8.696286479987299,3.1044461727142334,8.313455313727427,2.225751793897381,4.892586217681295,2.404905080795288,57.38624128288663,30.24894725296233,3.514480770714971,1.7886112928390503
350,-15.081944465637207,102.86764526367188,8.305088996887207,0.4857555031776428,23.381074905395508,2.765303373336792,0.466484010219574,9.07661247253418,2.2138214111328125,1.7615735530853271,1.533753752708435,1.6894316673278809,1692.0340576171875,3.9108102321624756,23811.556640625,6.507758617401123,2.4321484240687608,254.17559999999503,0.5551999807357788,0.2232999950647354,0.20020000636577606,52.91015625,-27.953187942504883,223.77407836914062,-54.63921356201172,1.0,40.22480010986328,0.007000000216066837,False,-39.596277314071926,-23.400987787754513,5.037551533486592,2.261092185974121,64.94749437702926,54.83985787136646,5.277617676033161,2.5853042602539062,121.18953400950203,113.45519084672506,3.591254304818845,2.288212537765503,132.30099388039343,101.03490027870373,3.152574984210897,2.2000632286071777,135.36779783965454,106.34641430240838,3.096814119512982,2.189852476119995,100.84935134985628,108.83631167709039,2.5026577686503195,1.9908781051635742
352,-19.69446563720703,95.34345245361328,3.350935220718384,0.4712589979171753,12.611170768737793,4.526033401489258,0.6700959801673889,11.313068389892578,2.7199695110321045,2.19559645652771,1.9276351928710938,1.791710615158081,469.5093688964844,4.077199935913086,19932.03515625,7.547825336456299,2.489431054131056,231.3489999999947,0.1777999997138977,0.18719999492168427,0.01209999993443489,351.29998779296875,-62.32040023803711,319.0386047363281,-52.0268669128418,1.0,39.7958984375,0.017999999225139618,True,1.5095807835898412,-1.1540258440508366,1.7673387880632667,-0.6367620229721069,-15.82200891699654,16.494519667009584,2.680923089476085,1.3296940326690674,-22.099524971476683,25.987273254961178,6.211636681440661,2.64902663230896,0.8468624695322219,41.18178511452047,9.610526187809628,3.0821077823638916,-11.926430922435648,39.37862333124124,8.033920267528627,2.9179677963256836,24.300334399261438,38.75287212391179,8.614318376808193,2.9338932037353516
